# delta = 1.000, g = 0.500
# =================================================================================================================
#    s          ||Hod||        diagonal elements of H
# =================================================================================================================

0.00000000     1.22474487     1.50000000     3.50000000     5.50000000     5.50000000     7.50000000     9.50000000     
0.01000000     1.22474487     1.50000000     3.50000000     5.50000000     5.50000000     7.50000000     9.50000000     
0.02000000     1.07093417     1.48000000     3.49000000     5.50000000     5.50000000     7.51000000     9.52000000     
0.03000000     0.96255965     1.46691993     3.48474285     5.50043416     5.50043416     7.51554659     9.53192231     
0.04000000     0.88138044     1.45775153     3.48160687     5.50095094     5.50095094     7.51915236     9.53958735     
0.05000000     0.81709293     1.45096068     3.47948297     5.50140375     5.50140375     7.52189201     9.54485683     
0.06000000     0.76393263     1.44571621     3.47789854     5.50174709     5.50174709     7.52421420     9.54867689     
0.07000000     0.71855152     1.44153359     3.47664222     5.50198027     5.50198027     7.52630298     9.55156066     
0.08000000     0.67888279     1.43811059     3.47561033     5.50211953     5.50211953     7.52823279     9.55380724     
0.09000000     0.64356724     1.43524837     3.47474505     5.50218510     5.50218510     7.53003364     9.55560274     
0.10000000     0.61166342     1.43281108     3.47400966     5.50219591     5.50219591     7.53171821     9.55706924     
0.11000000     0.58249490     1.43070342     3.47337836     5.50216773     5.50216773     7.53329285     9.55828992     
0.12000000     0.55556402     1.42885721     3.47283183     5.50211296     5.50211296     7.53476202     9.55932303     
0.13000000     0.53049882     1.42722286     3.47235508     5.50204099     5.50204099     7.53612985     9.56021021     
0.14000000     0.50701818     1.42576370     3.47193630     5.50195877     5.50195877     7.53740075     9.56098171     
0.15000000     0.48490743     1.42445215     3.47156605     5.50187130     5.50187130     7.53857938     9.56165982     
0.16000000     0.46400100     1.42326707     3.47123677     5.50178214     5.50178214     7.53967069     9.56226119     
0.17000000     0.44416961     1.42219194     3.47094234     5.50169377     5.50169377     7.54067972     9.56279845     
0.18000000     0.42531096     1.42121356     3.47067780     5.50160787     5.50160787     7.54161157     9.56328134     
0.19000000     0.40734278     1.42032117     3.47043910     5.50152551     5.50152551     7.54247124     9.56371748     
0.20000000     0.39019779     1.41950583     3.47022289     5.50144737     5.50144737     7.54326363     9.56411292     
0.21000000     0.37381991     1.41875994     3.47002642     5.50137381     5.50137381     7.54399346     9.56447257     
0.22000000     0.35816153     1.41807697     3.46984737     5.50130498     5.50130498     7.54466522     9.56480048     
0.23000000     0.34318143     1.41745118     3.46968380     5.50124090     5.50124090     7.54528319     9.56510002     
0.24000000     0.32884337     1.41687753     3.46953406     5.50118146     5.50118146     7.54585141     9.56537408     
0.25000000     0.31511490     1.41635150     3.46939673     5.50112650     5.50112650     7.54637365     9.56562512     
