# delta = 1.000, g = 0.500
# =================================================================================================================
#    s          ||Hod||        diagonal elements of H
# =================================================================================================================

0.00000000     1.22474487     1.50000000     3.50000000     5.50000000     5.50000000     7.50000000     9.50000000     
0.00500000     1.16276566     1.49253299     3.49637707     5.50003192     5.50003192     7.50364931     9.50737679     
0.01000000     1.09548176     1.48468113     3.49285197     5.50015005     5.50015005     7.50727952     9.51488727     
0.01500000     1.03751156     1.47813184     3.49014135     5.50031928     5.50031928     7.51015823     9.52093002     
0.02000000     0.98708971     1.47260491     3.48801471     5.50051221     5.50051221     7.51250374     9.52585221     
0.02500000     0.94280055     1.46788933     3.48631052     5.50071021     5.50071021     7.51446936     9.52991036     
0.03000000     0.90351760     1.46382492     3.48491553     5.50090107     5.50090107     7.51616239     9.53329503     
0.03500000     0.86834798     1.46028891     3.48375014     5.50107719     5.50107719     7.51765772     9.53614885     
0.04000000     0.83658438     1.45718625     3.48275817     5.50123427     5.50123427     7.51900753     9.53857951     
0.04500000     0.80766526     1.45444255     3.48189964     5.50137032     5.50137032     7.52024806     9.54066909     
0.05000000     0.78114284     1.45199898     3.48114591     5.50148489     5.50148489     7.52140449     9.54248083     
0.05500000     0.75665776     1.44980850     3.48047617     5.50157854     5.50157854     7.52249428     9.54406396     
0.06000000     0.73391953     1.44783315     3.47987511     5.50165249     5.50165249     7.52352954     9.54545722     
0.06500000     0.71269133     1.44604198     3.47933126     5.50170831     5.50170831     7.52451869     9.54669143     
0.07000000     0.69277845     1.44440959     3.47883590     5.50174776     5.50174776     7.52546761     9.54779137     
0.07500000     0.67401946     1.44291493     3.47838223     5.50177265     5.50177265     7.52638042     9.54877712     
0.08000000     0.65627935     1.44154044     3.47796488     5.50178475     5.50178475     7.52726006     9.54966513     
0.08500000     0.63944442     1.44027141     3.47757949     5.50178574     5.50178574     7.52810866     9.55046896     
0.09000000     0.62341819     1.43909542     3.47722248     5.50177720     5.50177720     7.52892781     9.55119988     
0.09500000     0.60811828     1.43800193     3.47689085     5.50176057     5.50176057     7.52971875     9.55186733     
0.10000000     0.59347399     1.43698198     3.47658205     5.50173714     5.50173714     7.53048245     9.55247924     
0.10500000     0.57942430     1.43602790     3.47629388     5.50170806     5.50170806     7.53121977     9.55304233     
0.11000000     0.56591636     1.43513307     3.47602443     5.50167437     5.50167437     7.53193144     9.55356231     
0.11500000     0.55290419     1.43429182     3.47577204     5.50163696     5.50163696     7.53261816     9.55404405     
0.12000000     0.54034764     1.43349923     3.47553521     5.50159663     5.50159663     7.53328059     9.55449173     
0.12500000     0.52821158     1.43275099     3.47531264     5.50155404     5.50155404     7.53391934     9.55490893     
0.13000000     0.51646514     1.43204339     3.47510317     5.50150981     5.50150981     7.53453506     9.55529877     
0.13500000     0.50508115     1.43137313     3.47490573     5.50146442     5.50146442     7.53512836     9.55566393     
0.14000000     0.49403559     1.43073735     3.47471939     5.50141832     5.50141832     7.53569987     9.55600675     
0.14500000     0.48330722     1.43013348     3.47454329     5.50137188     5.50137188     7.53625019     9.55632928     
0.15000000     0.47287715     1.42955928     3.47437669     5.50132540     5.50132540     7.53677996     9.55663329     
0.15500000     0.46272858     1.42901272     3.47421887     5.50127914     5.50127914     7.53728978     9.55692035     
0.16000000     0.45284649     1.42849201     3.47406922     5.50123332     5.50123332     7.53778027     9.55719185     
0.16500000     0.44321744     1.42799552     3.47392717     5.50118813     5.50118813     7.53825204     9.55744901     
